# Polynomial: y = 19.1726x^0 + 80.3243x^1 + 87.5079x^2 + 64.3090x^3 + 79.0277x^4 + 52.2716x^5 + 55.6271x^6 + 65.4306x^7 + 26.1558x^8
x,y
3.1343,517326.83580
6.4925,119326897.19897
8.0813,640748120.87790
6.7557,161717452.81027
9.7074,2645809437.52079
5.8173,51665608.34090
5.9570,61886798.34645
4.6525,9553193.11829
5.5077,34111475.10481
3.8919,2525271.83653
1.8869,15452.17121
1.0421,623.07707
9.1989,1743551298.15771
8.8188,1257757774.68065
3.7354,1864803.05149
3.0500,424837.22250
6.3651,102562723.95719
5.1031,19154302.15458
4.7316,10842032.73915
2.7547,204885.88165
5.3674,28055388.34472
1.7309,8924.38804
2.7447,199659.26654
5.2214,22773586.95331
3.8013,2121682.92953
8.8536,1296661125.04313
1.5182,4045.16332
7.4334,336716058.76862
9.7370,2709046827.09790
5.9346,60137575.62174
7.8581,516347597.72041
5.7549,47599824.66837
4.6975,10268865.88349
6.5010,120526105.03615
1.2271,1291.45203
2.5938,133860.80514
9.9986,3327984613.57257
7.9834,583283758.26323
6.2451,88695573.79383
7.5039,362060659.65724
6.9685,205091434.62125
5.7084,44754904.80934
5.1896,21746289.63315
3.5462,1272306.19931
4.8090,12248059.88213
8.2470,749345256.40408
1.6412,6429.09862
2.7285,191441.35093
7.8490,511759510.26225
1.0855,737.85501
2.4561,91370.86997
8.9279,1383262758.39017
5.3106,25885366.92018
2.3257,62626.55223
9.9869,3297867678.10087
9.4882,2216340423.00126
2.9493,333657.38542
9.5876,2402864882.36732
5.4810,32877973.13967
1.2219,1265.04414
3.2631,692856.42097
5.2915,25189439.47827
5.1063,19245137.02806
3.9897,3035023.79355
2.4876,99861.34555
5.5836,37841957.99377
5.1839,21566504.19865
3.1319,514467.10662
4.1015,3726305.24077
6.2072,84671382.97464
9.1338,1650248866.64197
4.7676,11477349.42585
6.5881,133435695.31897
5.5991,38646214.20656
4.1407,3999419.53128
1.8906,15649.43175
3.3747,885208.54618
1.2410,1364.78489
8.7878,1223966542.45719
1.4180,2745.57083
4.5802,8494616.98895
3.1884,585607.91209
3.7850,2055418.00582
6.5457,127007736.42515
7.7151,448253987.69657
9.1885,1728343101.53604
9.6912,2611749729.39324
8.8265,1266276557.64435
5.6800,43091561.07355
4.6504,9520889.80544
9.0652,1556685923.07722
6.0759,71938006.67650
6.0719,71577974.58044
4.3842,6123657.27926
7.9788,580698407.11295
2.4545,90957.20253
1.3480,2085.67897
1.1989,1154.60234
8.9299,1385662176.85001
1.4524,3139.06498
6.7812,166450482.92385
8.7189,1151693557.11764
2.6753,166512.13640
4.9701,15695688.97047
4.7160,10576436.77922
3.6710,1640541.55977
2.4948,101897.31675
5.5956,38463312.06397
3.3624,861932.30647
9.1269,1640620633.92668
9.7684,2777571476.52531
1.2379,1348.07739
5.7452,46993645.36239
2.4015,78158.02400
3.5817,1368820.41314
8.2451,748014120.01550
8.4466,901277885.99511
2.7690,212569.43551
7.7089,445488574.80193
9.5221,2278476993.20571
1.0640,678.42173
2.1233,33696.31976
6.8646,182787743.63326
5.5616,36725596.54604
2.9107,303571.35556
9.7254,2684108784.67385
3.4286,993842.91191
4.7354,10907606.91500
1.2045,1180.56315
2.7789,218036.50929
2.6360,149981.90938
6.2033,84266498.43546
6.3514,100889190.81903
8.0490,621264743.73232
7.5810,391674495.40383
7.4520,343247107.48533
6.4556,114241124.88263
1.1352,897.13145
2.1019,31479.85870
6.1701,80887821.95103
8.0473,620253822.91422
8.2641,761419067.52338
5.8310,52597880.40177
3.1484,534411.62907
2.9259,315120.85476
8.8802,1327103556.22142
8.3273,807532925.50809
2.9968,374259.20957
9.4861,2212540507.72450
9.6984,2626839716.94455
9.5540,2338334260.86774
1.5488,4545.61791
5.3241,26387350.05923
8.9661,1429725682.43381
9.7762,2794826840.88298
5.9777,63542692.21918
1.9714,20564.86492
5.6169,39588233.37180
2.0305,24996.39052
2.8333,250347.27741
3.9248,2687657.58145
1.6481,6595.38466
7.7987,487036774.77295
1.3108,1800.41161
1.0628,675.25748
9.9674,3248202511.02218
1.4829,3532.20735
2.0768,29046.90522
2.7209,187689.90125
3.6712,1641199.64532
5.0390,17412118.15819
6.9972,211657261.29496
8.2898,779885247.19479
5.1804,21456755.61281
8.8702,1315586472.47859
5.9690,62842072.58688
9.9230,3137552988.99271
5.2284,23005342.49875
2.5733,126597.17422
5.4500,31494948.82969
4.3096,5387158.90395
4.9792,15913535.06402
8.4982,944687632.99970
7.8331,503828530.80866
1.2332,1323.13573
1.9322,18029.10558
2.6693,163888.88897
2.9473,332036.40902
5.1897,21749455.43873
4.5634,8263894.42704
4.1226,3871208.44003
4.3438,5714557.13576
4.1076,3767699.93567
9.4468,2142471621.55775
3.3194,784726.51828
4.9047,14205394.55735
3.3836,902393.03026
7.1621,253068816.35333
2.3869,74925.23408
4.6933,10200140.15564
2.5485,118277.00795
3.9393,2762083.72936
9.5194,2273472807.32693
6.8835,186679278.57905
2.8638,270248.33855
1.7333,9001.94897
2.5883,131876.77442
1.3910,2470.19632
5.1325,20003144.43461
2.0928,30577.51423
7.3176,298446254.40485
3.9379,2754819.82291
7.2418,275508485.51198
5.3981,29293276.33592
8.3171,799929153.35697
1.6307,6183.46738
5.7735,48781358.21250
6.4434,112601905.57741
6.9953,211216974.44955
1.0394,616.59497
9.3586,1992243874.67390
8.2832,775105957.51836
1.4400,2991.41017
1.4822,3522.68430
8.6652,1097982033.87071
5.2564,23953142.46633
6.8647,182808145.47628
9.7722,2785966256.10599
2.1865,41078.21420
6.5279,124391038.19729
1.1741,1046.40902
1.5610,4760.83360
2.6099,139820.99477
9.3547,1985819570.54102
3.9107,2616976.32151
8.5649,1003504595.61148
3.3215,788350.87393
3.7696,1994486.16169
2.8832,283619.74043
5.7261,45819755.42461
9.1461,1667534907.15098
1.0823,728.67171
4.3773,6052021.78234
1.8988,16094.73334
1.5400,4396.05988
2.9305,318691.48239
1.9566,19572.05825
9.0795,1575797061.54707
9.5065,2249696410.55375
8.7809,1216554286.96137
4.9129,14385181.12533
7.6605,424408678.81313
5.3720,28237901.29935
3.6567,1594084.07550
8.5675,1005860766.02015
6.5481,127364208.78538
3.2701,703738.67717
6.8950,189082454.51359
7.6044,401071713.63260
6.6746,147438064.78999
7.9573,568747187.06747
8.6387,1072293690.67691
6.2149,85475772.23451
8.2438,747104535.04631
5.6470,41226979.95214
7.8634,519036332.23763
4.1082,3771793.22717
9.8437,2948113713.74442
5.2877,25052953.43390
2.9284,317057.02024
9.1690,1700140315.93454
3.4001,935028.01659
7.7185,449776872.31381
9.7995,2846931558.52617
2.4071,79430.42028
7.4641,347555067.27744
5.4458,31311545.85553
3.2498,672586.65414
6.3532,101107698.28294
7.4672,348666343.02875
6.8703,183953833.82807
2.3794,73311.09968
5.2165,22612576.61018
8.6283,1062356853.74586
4.4405,6736468.36061
2.3513,67534.14745
8.1639,693024212.50426
7.4575,345199443.43222
6.6469,142820409.42251
5.4709,32421650.40154
1.4421,3015.94289
7.3229,300110804.29150
2.0546,27036.74839
8.3339,812486645.44354
1.1343,893.94962
5.9665,62641999.84051
8.8503,1292927375.68259
4.5547,8146584.60665
1.1936,1130.56417
9.2820,1869336663.17773
7.1355,245944279.55195
3.3297,802644.26761
9.3834,2033523012.71980
5.0171,16849563.58116
6.5148,122495522.21923
6.3603,101973632.82379
5.0314,17215058.82327
1.8709,14624.76141
4.0101,3152046.17165
7.0472,223536173.61780
6.2640,90764177.47893
9.7317,2697627682.49760
4.1810,4298328.53802
2.4096,80004.35592
4.5077,7537714.50273
4.6989,10291864.39325
8.9827,1450338255.68427
3.6723,1644823.25596
5.1877,21686215.92551
8.9378,1395175519.58854
9.3945,2052239880.13064
5.9663,62626018.13139
1.4274,2848.15659
6.9019,190537317.10066
9.5068,2250246869.10291
4.0953,3684640.85815
8.4651,916636346.13884
5.8185,51746685.19269
9.9707,3256561090.59665
7.3783,318002427.21561
7.1686,254836985.51294
2.4868,99637.36351
4.7991,12059752.73913
8.4867,934857751.52861
5.3613,27814953.35341
2.7061,180570.03666
9.1687,1699709591.23652
7.5073,363324036.25936
8.4615,913629855.75844
1.5597,4737.45622
7.3214,299638883.08391
1.8893,15579.86628
8.7068,1139394429.62279
1.5959,5430.06893
6.3992,106834153.31528
6.1750,81378898.38580
6.0264,67592236.62398
4.2754,5076310.74486
3.0927,469684.73133
4.8441,12936605.95463
4.2480,4838722.04134
6.4243,110076914.52503
5.2138,22524283.18142
6.3995,106872412.20579
4.2175,4585762.22472
6.3146,96511595.34804
3.6359,1528569.83534
8.2007,717490980.31952
5.1918,21816030.62214
5.6308,40337769.84541
5.1175,19566035.94902
1.0673,687.20479
3.4513,1042986.73148
4.0869,3628843.79178
4.7204,10650765.21654
3.8374,2275147.69923
6.4302,110851542.25065
2.6181,142945.74132
5.8764,55793406.33686
4.4761,7151108.45771
6.8493,179689635.71193
9.1698,1701289382.06796
1.8320,12777.70964
6.8279,175433449.77660
1.5438,4460.06833
7.7737,475142722.81712
9.2893,1880756462.01726
3.1983,598925.30345
7.2213,269576515.42391
8.0975,650719730.40343
8.5029,948731022.30037
4.1345,3955089.22264
4.2834,5147579.43654
1.4702,3363.15652
2.3102,59811.47237
3.6210,1483102.54260
3.1677,558600.30305
4.2681,5012033.87550
9.4169,2090470413.38612
9.2842,1872771841.91328
7.1469,248975864.36418
3.9075,2601163.95473
5.0472,17626947.05997
5.4400,31059812.24453
8.3749,843859698.42512
6.7402,158898432.16679
3.8617,2383850.19113
7.5638,384890546.61506
7.0679,228622259.63639
3.5447,1268363.09585
4.4827,7230388.04327
5.8706,55375926.64522
5.7114,44933848.49912
1.4100,2661.05364
8.3737,842926622.58027
2.6313,148105.44467
7.4124,329473214.25528
6.4077,107922808.82790
4.7671,11468307.14418
9.2661,1844673169.80473
9.5577,2345365201.60348
4.8237,12532416.88324
6.1608,79962906.82276
4.5180,7667623.17476
3.2363,652546.59917
9.6288,2484114390.99147
1.7148,8419.68803
1.3476,2082.38950
2.1630,38180.13281
3.8365,2271206.55732
6.2471,88912503.54483
7.6532,421306259.61836
8.8002,1237386477.62222
7.3697,315165290.27142
3.9000,2564431.46242
3.5442,1267051.11275
2.6876,172005.88352
4.4954,7385109.59215
5.3379,26909275.84568
4.4335,6657463.52441
4.5149,7628319.75635
5.4744,32579150.29379
3.9840,3003014.78356
6.8452,178867271.48330
8.4287,886632346.43406
9.8979,3076472068.85051
2.4739,96086.51059
1.8063,11676.28252
7.8700,522401688.68811
8.9550,1416086004.21110
7.4313,335985559.28777
4.2035,4473583.03892
9.8921,3062506660.23946
7.9928,588598204.96240
6.1518,79076653.76710
6.4962,119847615.74428
8.7863,1222351829.91216
4.3484,5759896.26837
1.6388,6372.17297
1.7805,10658.02751
9.4458,2140714329.27158
2.9302,318457.53474
9.5442,2319800803.77826
2.7437,199143.12780
7.1222,242448296.75564
5.3957,29194809.86403
3.2176,625654.49454
8.8889,1337195081.92444
1.7532,9669.18581
2.8984,294499.82689
7.6259,409879213.03366
3.1985,599197.06096
1.3233,1891.74012
7.5286,371326863.79758
9.7780,2798822141.62975
1.9226,17452.71768
9.2716,1853172159.59480
7.9428,560809101.52747
1.2243,1277.16440
2.9088,302154.19985
7.6906,437413010.27667
3.6365,1530426.05942
3.8696,2420156.96466
4.0121,3163728.98643
7.9662,573668070.18628
6.2903,93712920.26852
8.8441,1285937885.68313
5.5193,34659876.99802
6.7256,156282521.84627
9.8680,3005070270.10271
8.8012,1238474318.70307
7.3197,299104824.16085
4.2670,5002410.40046
2.5878,131697.70272
1.7798,10631.56285
6.9259,195674290.31291
4.3101,5391824.42254
7.7688,472841518.47983
7.3894,321697335.26547
4.5281,7796909.29399
1.2599,1471.20625
1.2995,1721.57523
3.9224,2675509.86874
4.6343,9276392.43507
9.0097,1484420383.97901
4.0706,3522679.68691
7.9119,544215472.88945
3.3285,800538.44302
8.7998,1236951575.34466
4.8823,13724259.10838
5.5202,34702746.19457
2.0593,27451.61300
1.5539,4634.45599
8.5345,976311725.40352
6.3510,100840689.76521
5.4464,31337688.90683
9.6480,2522792299.84272
8.5301,972429825.11877
1.8970,15996.01571
5.1280,19871123.15861
2.5087,105932.00090
3.3569,851699.29028
9.0964,1598647364.16344
9.0910,1591314771.68355
9.4169,2090470413.38612
6.3740,103662881.52570
9.2133,1764802053.40992
3.2923,739250.54028
1.3451,2061.94407
2.3805,73545.89302
3.7842,2052212.99201
5.1719,21192256.43842
7.3305,302511881.37901
4.9379,14945667.31437
9.5907,2408896360.15661
4.1322,3938753.93674
9.0092,1483782921.07316
3.9614,2878995.03127
1.0058,541.72483
4.8147,12357642.88333
5.5738,37341054.29862
1.9847,21495.43103
3.6646,1619604.64333
1.2179,1245.09986
8.8785,1325139450.78640
5.5709,37193944.93360
4.5229,7730109.70241
7.0236,217858575.92985
6.3472,100380946.46410
3.5814,1367978.62896
3.9724,2938786.08058
4.1538,4094519.43436
6.5186,123042745.94933
4.1043,3745256.33586
3.7593,1954622.40082
7.2532,278856405.15271
5.3985,29309715.64593
5.7600,47921273.99133
7.2856,288566702.19626
9.7674,2775366005.97999
7.7696,473216557.84788
2.5010,103679.84868
2.1171,33040.25381
4.0662,3494492.65056
7.9546,567261655.76598
8.6032,1038705859.28022
9.6870,2602982309.05754
6.6280,139742840.09510
6.1523,79125663.54729
6.7046,152586013.49400
8.7104,1143041606.53988
8.2003,717221027.39052
1.3026,1742.85940
8.2295,737162790.19074
9.5510,2332647043.56822
7.9031,539569092.30523
1.6880,7637.22163
7.1305,244624860.51683
7.8618,518223350.88225
4.4218,6527223.53434
3.5297,1229517.85535
3.9968,3075312.59971
1.6215,5975.40655
9.9470,3196946732.75915
3.5179,1199697.15024
5.9717,63058779.10890
3.7074,1764196.22710
8.8883,1336496965.41914
8.5341,975958265.97329
3.8757,2448522.05763
7.4751,351512373.05662
2.8025,231571.85863
1.4807,3502.35934
2.7312,192789.93067
7.7621,469710760.03664
3.8225,2210665.90525
6.0194,66996618.66241
4.1506,4071107.90533
5.6970,44080594.15524
1.4489,3096.70141
9.7997,2847382463.11773
8.1958,714190175.14686
2.5092,106079.72919
5.4462,31328972.43426
6.9598,203136631.56264
9.1286,1642988232.43150
4.2241,4639496.05725
5.2989,25457097.20867
8.4326,889805406.78632
6.7013,152012145.76519
4.5646,8280190.63049
4.9809,15954523.72036
6.8860,187199422.00449
5.8355,52907296.64177
4.6303,9216507.42038
1.3258,1910.54145
1.3608,2193.64257
4.2940,5243359.81630
7.8260,500321901.46862
9.8728,3016434111.92697
9.4283,2110165192.99470
3.5801,1364336.14292
7.9371,557715260.81279
5.8894,56739157.13376
5.5475,36025365.40711
1.3805,2370.43577
4.8031,12135528.96998
6.2981,94603416.47162
5.0334,17266726.28862
6.6200,138457748.73514
6.1543,79321968.60304
8.4398,895689476.59926
3.7385,1876245.06459
5.7381,46554240.36797
7.9403,559450309.94485
2.2155,44923.78666
6.3380,99275472.06500
3.4049,944714.28226
2.6231,144881.19076
5.6857,43420991.05630
6.9874,209394890.14526
2.3154,60743.09834
2.0062,23079.95000
7.3109,296353577.30977
4.0541,3417994.84329
8.5567,996105198.61718
4.8241,12540234.59488
4.0071,3134592.84163
6.6729,147150954.40194
5.8170,51645356.50865
4.4728,7111754.96513
9.0608,1550846520.97307
8.9597,1421847401.33669
5.1696,21121178.61633
3.7108,1776153.15606
5.2458,23590387.47282
3.5883,1387454.99591
6.9261,195717602.55277
3.7555,1940092.80300
5.1583,20774992.93940
2.7514,203147.92177
2.6258,145935.92346
2.1904,41577.68949
1.5133,3969.99389
4.6328,9253895.74312
2.1338,34833.97285
6.4101,108231946.05252
2.4683,94580.24074
4.7920,11926269.85696
1.9094,16687.30884
4.5632,8261181.12578
2.0026,22807.53827
7.3290,302036657.65089
9.1825,1719622045.90372
3.0837,459900.61480
9.5948,2416893819.30101
6.8687,183625854.94315
5.2525,23819112.24183
3.5443,1267313.41407
9.4948,2228320214.29223
4.7971,12022020.23343
5.4705,32403692.92256
8.9338,1390351519.27924
3.9827,2995756.05734
6.3744,103712568.37672
2.5376,114775.72482
8.9631,1426027995.39132
7.2739,285026616.78470
2.1359,35065.57536
4.6634,9722409.54331
1.9683,20353.24035
4.0416,3340513.19101
1.0489,639.72749
8.2431,746615159.50062
3.2749,711287.28398
5.7913,49936029.78033
1.6155,5843.22444
4.3824,6104898.52233
4.5579,8189562.34935
9.4087,2076403625.26121
1.0938,762.24613
5.2947,25304879.50274
4.4205,6512891.12931
3.4188,973262.75103
9.7955,2837926577.02819
3.5295,1229007.05172
8.3293,809031254.32764
7.0423,222346816.51633
7.8223,498502981.76354
1.8389,13089.05247
5.6440,41061028.85760
5.5620,36745633.80614
5.1094,19333492.71202
2.0693,28353.32278
1.8201,12256.49814
2.2504,49974.42035
2.0955,30842.79884
8.1488,683198083.75269
5.8447,53544842.76517
4.8658,13379036.91310
2.1966,42382.87222
1.3659,2238.14957
4.9234,14618302.48628
8.9548,1415841292.15008
4.6045,8838318.41720
2.7771,217033.37659
9.8314,2919645612.95822
6.8572,181283525.12159
5.5848,37903695.45953
3.9410,2770926.75301
8.9373,1394571719.78653
2.8852,285030.80263
5.2717,24485350.71361
9.0634,1554294755.66781
3.9892,3032204.07124
2.4183,82030.40217
3.5135,1188741.11830
9.3705,2011958774.88404
4.6228,9105134.97895
2.7137,184195.84904
4.8314,12683659.86507
5.1333,20026695.09935
3.8817,2476706.03032
2.0311,25045.46352
4.5204,7698173.32167
2.8730,276518.55743
5.9383,60423490.60718
9.4278,2109297995.05843
6.8394,177709552.41871
7.5310,372238186.81214
1.8617,14167.35110
1.0519,647.22376
1.3469,2076.64503
7.6240,409094117.47028
3.7174,1799566.69200
6.4668,115764328.86082
9.7171,2666388685.84952
5.9076,58086770.16781
7.1227,242578933.70007
2.0905,30353.14225
5.7548,47593540.65262
1.5137,3976.08065
8.8397,1280997680.54164
7.6236,408929001.96773
5.7899,49844354.16083
2.7413,197909.19121
4.4784,7178649.31891
1.8339,12862.76471
7.0902,234214508.84564
2.9984,375699.36056
3.6385,1536627.76024
8.9318,1387944996.69166
2.8122,237346.31826
3.0774,453158.78699
8.3386,816030484.20415
3.4724,1090566.10368
9.4942,2227228806.18187
8.3448,820726019.61437
3.3347,811470.98312
1.7050,8125.41768
2.2466,49401.01872
2.4400,87283.27519
1.3084,1783.37697
4.0769,3563385.22245
3.6424,1548784.50679
1.1148,827.80692
2.8175,240554.71866
6.7734,164990031.18837
5.1431,20317166.97934
3.5544,1294052.52074
2.6093,139594.74144
6.2303,87104637.77586
1.5125,3957.84661
7.9159,546339011.66689
3.9293,2710564.90476
9.8833,3041423685.82293
2.3379,64924.37086
6.4068,107807081.74350
3.2172,625090.06259
7.5525,380489817.73700
2.1194,33282.28970
6.7392,158718045.84611
8.9486,1408273547.48092
5.4937,33459737.23691
5.0488,17669134.38044
5.8082,51054385.36487
7.2560,279684126.22181
6.5803,132232267.02932
1.2824,1608.68245
8.9670,1430836623.19292
8.6285,1062547184.25011
5.6378,40719915.01092
9.1025,1606966022.78650
1.1985,1152.77023
8.2383,743266990.71786
5.2638,24209272.08564
3.8594,2373370.01587
6.9282,196172887.83068
3.2966,746307.98395
3.1940,593108.64900
8.0664,631695005.78653
2.1941,42056.54547
1.5958,5428.03227
3.0648,439935.29680
5.3217,26297490.81012
5.4011,29416768.14508
4.1770,4267810.25189
6.3732,103563570.31493
6.0474,69406988.90969
8.3249,805738136.34819
3.4420,1022600.92745
9.4150,2087203635.59450
4.2581,4925141.19184
3.4011,937038.76791
4.7057,10404214.25245
1.2972,1705.94889
1.2895,1654.64272
5.5381,35565062.91075
7.3572,311081041.66864
6.0288,67797512.60000
3.7421,1889609.78186
2.5110,106613.06083
5.5366,35492088.72487
8.0188,603519038.94166
5.3710,28198136.40324
2.3363,64618.81652
4.9354,14888771.39973
4.1975,4426247.11489
9.0487,1534886873.47418
2.4096,80004.35592
6.6793,148234393.30558
4.4709,7089183.04921
8.8729,1318687433.31163
6.1364,77580103.90896
6.7197,155236147.66956
3.8449,2308224.40665
6.4782,117332955.54403
6.5754,131481134.22908
6.8382,177470844.73359
9.3468,1972861758.73614
6.6952,150956330.66734
4.7132,10529373.72097
8.7607,1195079949.81994
1.8328,12813.45994
1.4222,2790.96331
6.7958,169214578.97996
2.3799,73417.74141
5.5825,37785442.65620
2.0646,27926.26921
6.2386,87993747.58008
2.7685,212296.55501
4.5152,7632115.58551
8.7044,1136968638.98103
7.6537,421518119.21558
8.9130,1365501224.48662
5.0456,17584847.95218
8.2804,773086135.11873
5.8910,56856521.33453
4.4815,7215916.57938
1.0865,740.74972
9.9488,3201440655.54024
3.4140,963319.86118
5.5254,34951344.83994
6.6470,142836849.31494
5.1781,21384901.61333
6.5166,122754467.38931
9.2353,1797706118.00477
4.7237,10706811.33370
6.5386,125958279.18515
9.5708,2370407441.97884
6.1421,78131106.50348
3.5187,1201698.64636
8.3294,809106234.57932
5.5249,34927373.57966
1.5177,4037.43219
5.9323,59960442.09942
1.8528,13737.21703
9.0043,1477548448.85919
4.1983,4432533.10620
8.4554,908555218.20255
2.1249,33867.50464
6.9605,203293309.14540
7.5747,389177632.76536
6.9463,200135591.07327
8.7723,1207370827.84792
1.0558,657.10918
4.9801,15935223.44126
7.6051,401355839.62569
6.5292,124580535.31776
6.5277,124361907.19395
5.7544,47568411.85006
3.8213,2205543.16577
1.0794,720.45335
4.7558,11265608.21960
4.0309,3275416.07998
9.0259,1505204269.94404
4.2853,5164633.99798
4.6641,9733365.78502
5.9712,63018598.99889
2.4808,97971.61707
3.8343,2261597.84159
3.4069,948776.14976
7.1569,251662019.88116
9.0213,1499276948.11750
7.2137,267405917.39714
7.4071,327666948.96708
2.2763,54042.81731
3.1514,538110.00095
4.6487,9494809.60678
4.3847,6128876.99719
5.6573,41801221.88728
6.8341,176657375.84482
4.2697,5026060.60972
8.0469,620016168.47799
5.6182,39657813.29634
6.6544,144058006.38133
1.2315,1314.22842
6.1321,77166688.66717
5.2993,25471635.84884
7.7557,466737138.34128
6.5975,134898707.15430
3.3232,791295.63327
8.3748,843781907.60181
7.4550,344310816.77551
4.8354,12762856.54962
6.2118,85151126.57483
4.4342,6665327.31462
9.6676,2562818487.49803
4.4162,6465680.13456
3.5967,1411493.35644
2.8616,268767.62027
5.6918,43775978.71051
4.4082,6378642.83258
1.6812,7449.59851
8.7995,1236625486.41175
4.9530,15293383.52409
1.0580,662.75640
3.3237,792163.57502
3.6039,1432387.65139
5.6634,42144597.36266
3.3960,926823.47851
6.6885,149804065.17713
7.5068,363138004.00259
7.1050,237991704.02239
9.8512,2965591250.09076
2.5376,114775.72482
8.8343,1274957403.49819
4.8756,13583148.82667
6.1467,78578269.45732
4.1637,4167697.58766
7.5593,383132736.52044
8.4298,887526308.14908
6.0059,65860886.40633
3.4916,1135505.44674
4.0437,3353421.50539
3.5516,1286590.56891
8.9382,1395658724.10962
9.5558,2341752411.52846
3.6651,1621231.85816
5.3517,27440216.25324
6.1562,79508853.05931
9.7721,2785745056.76997
9.2753,1858908920.56309
6.4648,115491031.88606
7.3347,303845990.35086
4.3859,6141420.22426
1.2929,1677.10748
2.1812,40408.01248
1.1337,891.83488
7.3808,318831357.55069
2.2323,47295.30723
7.3321,303019507.72482
5.6054,38977357.16488
8.0426,617466410.89078
3.2531,677566.77954
7.0285,219026904.87000
3.2822,722903.78299
3.6917,1709894.06449
5.4474,31381303.11950
7.2445,276298218.52628
3.3446,829199.66060
8.8167,1255443191.00531
2.1830,40634.52710
2.5469,117757.21880
8.1735,699335388.46762
2.7219,188179.77967
3.4837,1116821.79758
1.2005,1161.96028
9.1783,1713540239.74097
5.7651,48244621.70029
4.5735,8401935.14286
1.0197,571.43569
2.5620,122744.10257
7.5405,375864741.53233
8.6483,1081538240.30338
7.6374,414659307.40457
3.5180,1199947.17719
6.4811,117734947.44618
3.0003,377415.86949
7.6530,421221541.87186
7.7277,453920340.50707
2.0942,30714.81344
9.4969,2232143828.69269
7.5726,388348446.05154
2.2092,44062.14027
5.7836,49433634.27331
3.8469,2317115.74549
8.6787,1111274359.56697
5.1522,20590186.63664
7.6664,426930702.20664
2.9594,341950.16155
2.8803,281584.62498
4.4458,6796831.38404
4.0633,3476023.07500
3.9761,2959140.76294
8.3018,788640957.97716
8.2029,718977311.20810
7.9142,545435623.44364
5.2843,24931383.54094
7.1010,236965621.22106
9.1391,1657678002.34605
9.7958,2838601085.09067
1.5305,4239.77926
8.2659,762699841.81205
2.0199,24143.53047
3.2249,636034.32494
8.9643,1427506064.85802
8.7270,1159991621.75457
9.0279,1507787754.91671
6.0248,67455688.36189
9.2098,1759616202.11341
6.0716,71551035.85812
9.7919,2829843411.85101
5.7084,44754904.80934
2.5427,116402.36594
4.3685,5961726.33659
6.7723,164784974.94333
3.9352,2740858.13206
4.5355,7892841.76584
7.4477,341727472.34815
8.3541,827813649.54995
1.8835,15272.88837
3.6155,1466621.61914
9.9377,3173815946.18523
3.5524,1288718.69316
3.9632,2888705.43667
7.9796,581147311.79052
8.1556,687607902.39107
1.9199,17293.62959
4.5725,8388178.26722
9.6091,2444969512.09025
3.5182,1200447.36825
3.5151,1192714.92883
8.1523,685464742.74340
4.9208,14560271.23309
7.5017,361245230.59710
1.2458,1391.06324
8.5974,1033306686.40886
2.5289,112047.20202
8.6974,1129919207.70874
9.2376,1801176881.01871
2.2421,48729.56462
2.2697,52979.07419
3.0015,378503.53126
5.1626,20906137.28272
4.8546,13149058.99844
6.4272,110457069.70923
9.2381,1801932170.06628
6.4035,107383677.68809
1.9460,18887.72631
5.4694,32354354.73869
5.1835,21553936.68220
3.0031,379958.03544
7.8267,500666673.89620
2.8659,271668.44775
2.4142,81070.00500
8.7270,1159991621.75457
2.7964,228004.22540
3.8020,2124570.12525
5.4544,31688093.18031
3.1204,500956.13905
8.3840,850964985.60861
9.3092,1912197730.02813
9.7079,2646866816.19650
1.4753,3430.10291
8.8415,1283016662.73194
2.9970,374438.96247
9.8695,3008617439.97454
2.8063,233819.09922
1.9166,17100.96491
5.2382,23333267.97102
2.4813,98109.48192
4.9147,14424912.06037
4.7414,11011852.26590
4.0269,3251367.76799
3.5090,1177626.98990
1.8006,11443.99828
2.5806,129142.77994
7.7140,447762256.67610
1.4022,2581.05054
8.3131,796964427.58217
9.5069,2250430381.47216
6.9311,196803138.63670
6.5234,123737032.95795
1.2337,1325.76701
6.2496,89184318.58556
4.0375,3315436.68685
1.1537,965.18866
3.3351,812180.78797
5.0672,18160680.29473
1.6805,7430.52676
5.7682,48442098.12531
5.2483,23675506.65475
1.4049,2608.47957
6.9888,209716784.74172
2.6546,157615.43638
9.1061,1611893145.91153
6.6042,135950042.11395
2.9902,368369.78574
7.1782,257468207.87913
2.0932,30616.68647
6.8978,189671657.27210
9.9484,3200441528.66409
1.0866,741.03984
1.4574,3200.53954
7.9413,559993480.49415
8.4890,936816536.21526
7.5223,368943923.08034
5.1897,21749455.43873
7.4417,339616890.54055
4.2990,5289078.58826
6.3286,98156984.26721
2.1223,33589.72203
4.2761,5082512.05489
6.0575,70294881.93174
1.9836,21417.05609
8.7114,1144056522.30890
8.0950,649172097.97711
9.7297,2693329529.18174
2.9087,302079.77429
4.1084,3773158.52334
7.3848,320161579.05700
6.6058,136202165.18027
1.4669,3320.49901
1.2730,1549.76668
2.5175,108558.77836
5.0032,16500821.69524
4.9089,14297233.02702
6.2514,89380475.44180
6.9752,206608057.79787
3.6522,1579705.29299
9.6035,2433941026.91916
8.4636,915382591.44641
2.6195,143485.35228
4.7317,10843753.94254
6.7664,163688929.26393
6.9093,192108481.72571
8.0158,601780684.08718
8.8431,1284813650.42242
8.0534,623887942.26762
5.7863,49609292.92537
